Id,Proficiency,Text
zh021CVATF,B2,"A partir do século passado, o mundo começou a desenvolver-se rapidamente, o que alterou a cara do mundo. Devido às duas guerra mundiais, no campo de tecnologia tivemos um grande salto em frente. Findas as guerras, os meios de comunicação usados em guerra generalizam-se. Deste modo, temos agora numerosos meios para comunicar. Contudo, o aumento das formas de comunicação mudou a nossa mentalidade.

Bem sabemos que, antigamente, a carta e o recado eram as únicas maneiras da humanidade para comunicar. Em contrapartida, a Internet, o telemóvel esperto e o telefone, entre outros, tornaram-se as formas principais para comunicar no dia-a-dia, em que o recado quase desaparece e a carta só serve para o uso formal e oficial. Apesar das novidades, conseguimos manter a nossa comunicação, que se torna mais rápida.

Todavia, além da rapidez, as novidades para comunicar trouxeram também impactos negativos. Embora possuamos tecnologia mais avançada, a nossa relação não avança, dado que nós não dedicamos tempo a estabelecer a relação. Nós só mantemos a relação através da tecnologia agora, mas não pelo coração. Se nós continuarmos a depender da tecnologia demasiado, os nossos laços devem sofrer a estragação. relação

Em suma, temos de alterar a nossa maneira presente de comunicação, senão, a nossa relação piora, em virtude de a comunicação ser assente na relação."
pl006CVETF_2,A2,"O meu passeio especial foi um pelos museus de Lisboa. Um domingo, combinei com umas amigas minhas e de manhã - como o tempo era fresquinho - visitámos o Museu de São Roque e do Chiado. Ao meio-dia fazia muito calor e, por isso, decidimos ir ao Jardim Botânico. O verde das plantas, o silêncio do jardim e a tranquilidade deste lugar, nos fizeram esquecer que éramos no centro da cidade. Levámos um lenço grande para nos sentarmos, uma garrafa de vinho verde e alguma fruta e começámos a falar. O tempo voou muito rápido.

De tarde fomos ao Centro Cultural de Belém e vimos a Colecção Berardo, que contém algumas obras famosas de Warhol.

Ficávamos muito cansadas, depois dum dia tão ocupado.

Acho que um passeio pela cidade não é tão difícil como um passeio pelos museus.

Foi um dia muito agradável."
ro006CVSTI,C1,"Ex.mos Senhores,

Venho por este meio apresentar a minha candidatura para o seu curso de escrita criativa. Embora não tenha, pessoalmente, nenhuma experiência prévia de tal escrita, tenho participado, desde 2008, às actividades da associação da promoção da literatura infantil com sede em Campo de Ourique e, neste sentido, já elaborámos vários projectos de escrita colectiva, para as quais precisamos não só de boas ideias, mas também de competências muito específicas. Por consequência, foi com grande interesse que tomei conhecimento do seu anúncio.

O meu projecto pessoal seria de desenvolver precisamente aquelas competências criativas que me permitissem de participar nos projectos acima mencionados. Neste contexto, tratar-se-ia de tomar conta das características dum público bem específico (as crianças, sobretudo as faixas etárias mais jovens, entre 0 e 6 anos), bem como das exigências do mercado um acompanhamento muito básico às imagens dos livros. Em segundo lugar, é importante que os livros respondam às necessidades emocionais das crianças. Por exemplo, uma criança é muito mais sensível ao ciclo das estações do que uma pessoa adulta, pelo que é essencial que existam livros que apresentam a natureza duma forma poética e que integram os seus elementos em histórias destinadas a ser lidas na altura adequada do ano, para que o ritmo interior da criança seja consoante com aquilo da natureza.

Tenho a consciência de que se trate de um programa muito ambicioso e espero que a Associação da promoção da literatura infantil venha a reunir muito mais apoiantes nos próximos anos. No entanto, queria trazer a minha contribuição a esses esforços, por meio duma aprendizagem dos grandes princípios da escrita criativa, com vista a que, dentro de uns meses (ou até anos, se for preciso), chegue a escrever pequenos textos para crianças que possam ser apresentadas a uma editora no quadro duma obra colectiva. A possibilidade de participar no Concurso Nacional de Escrita Criativa poderá constituir uma oportunidade adicional neste sentido, para visibilizar novas tendências na literatura infantil, tanto para mim, como para os outros alunos do curso que partilharem o meu interesse.

Agradecendo antecipadamente a sua atenção e a sua confiança, subscrevo-me com os melhores cumprimentos,

FFLL"
en034CVETD,A2,"No meio de junho, eu fui ver a minha prima e a sua família na Califórnia. Fiquei em Los Angeles uma semana. Depois, partimos para Hong Kong e nós ficámos ali alguns dias. Eu fui [Fig1] compras no centro comercial com a minha prima. Nós tentámos comida diferente - frutos de mar, lamian... Depois das dias fomos para Macau e ficámos ali dois dias. Eu vi as ruínas de S. Paulo, duma igreja antiga que queimou. Fiquei no hotel ""The Venetian"" ali. Nós fomos também para Singapura, onde eu  fiquei três dias no hotel ""Marina Bay Sands"". Fui compras em ""Chinatown"", tentei comer o satay. Enfim, eu fui para Portugal, para estudar na Faculdade de Letras, e cheguei o sábado passado."
es039CVITF_1,A1,"CH - Olá FF!

M - Olá FF.

CH - Estou a fazer uma convida, eu queria sair no próximo fim de semana contigo.

M - Oh! É uma ideia óptima.

CH - Vamos a vermos em a minha casa o sábado às 10h e depois vamos almoçar com MM. Tudo bem?

M - Sim, então nos vemos em tua casa no próximo fim-de-semana. Até pronto.

CH - Até ao próximo fim-de-semana."
en070CVMTI,B1,"Já fiquei em Portugal e gostei muito deste país. Se quer passar as férias, este país é a melhor opção (para passar as suas férias). Lisboa é o melhor sítio para festas e fazer compras. Se gosta muito de festas, é importante que visite o Bairro Alto à noite. Há muitas tascas, discotecas e tabernas animadas ali no Bairro Alto. Se gosta muito de ir às praias, Lisboa oferece-lhe algumas boas praias como Cascais e Carcavelos. Se quer fazer 'surf', tem de ir à Costa de Caparica. Mas o Algarve é óptimo para apanhar sol e tem (as) praias muito bonitas. O Algarve é no Sul de Portugal. Se gosta de visitar lugares religiosos, tem de ir a Mafra, ao Mosteiro de Batalha e também é necessário viajar a Fátima. É perto de Coimbra. É indispensável ver gruta a gruta de 'Nossa Senhora de Fátima'."
es041CVETI_3,A2,"Festa de aniversário

Eu tenho o prazer de convidar para a minha festa de aniversário, no próximo 20 de Setembro, na minha casa.

A festa vai ser de 18 horas às 24 horas, mas depois nós podemos ir à discoteca que é perto da minha casa.

É preciso trazer bebida para que todas as pessoas tenham alguma coisa para beber. Eu vou pôr alguma coisa para comer também.

As pessoas que moram fora de Lisboa, podem ficar na minha casa e voltar para as suas casas no dia seguinte.

Espero ver-te na minha festa.

Um abraço,

FF"
zh081CVATI,B2,"Viver e trabalhar no estrangeiro

Pessoalmente, sou um estudante chinês e estou a aprender a língua portuguesa bem como Direito em Portugal, vivo cá já há quase um ano e vou ficar mais 4 anos para frequentar o curso de Direito na licenciatura da Universidade de Coimbra.

Aprendi muitas coisas no último ano. Por exemplo, como os meus pais não estão a viver comigo, tenho de preparar as refeições e faço as tarefas de casa. Portanto, já sou ""semi-autónomo"" porque ainda dependo do recurso financeiro dos meus pais. No meu ponto de vista, este é um passo paulatino e, ao mesmo tempo, importante para ser um membro independente na sociedade.

Além disso, creio que no futuro posso aprender mais na universidade porque terei mais amigos estrangeiros e muitas vezes através da conversa, podemos trocar os nossos valores e, por conseguinte, posso alargar a minha mundividência e isso contribui para o enriquecimento cultural.

No entanto, por outro lado, também existem desvantagens. Por exemplo, a perda de identidade porque quando estamos no estrangeiro, somos tratados como estrangeiros, embora o mundo agora esteja cada vez mais globalizado e a discriminação não esteja tão grave como era antigamente. Além disso, é natural que sintamos saudades da família e amigos quando não estão perto de nós. Para além disso, às vezes, existem dificuldades de integração por causa da diferença cultural e, como consequência, contribui para o isolamento.

Em conclusão, viver no estrangeiro é como uma faca de dois gumes, que nos pode ajudar e nos pode prejudicar conforme a maneira que tiramos partido dela."
zh109CAETF_1,A2,"Para todos os meus colegas:

Eu mudei de casa na semana passada e quero mostar-lhas, por isso, quero fazer uma festa no domingo à noite (cerca das 7h).

Eu vou preparar uns pratos típicos chineses e vocês precisam de levar bebidas e chegam a horas!

Até domingo!

Beijinhos.

FF"
ja028CVATF,B2,"Creio que um aspeto positivo é o tempo bom para viver. Em Portugal, no verão, não chove muito e não é tão quente, portanto, todo o dia podemos passar o tempo sem problema, por exemplo, de humidade. No entanto, um aspeto negativo é a língua. Para que comecemos a trabalhar, é necessário aprender português e falá-lo muito bem. Porém, nem todo o mundo consegue aprender português rapidamente. portanto, é difícil para procurar um trabalho E não é certo que vá correr bem depois de ter ganho o trabalho. Se nós temos uma família, é importante que as crianças estudem numa escola, portanto custará bastante. Mais, se as crianças começam a estudar a língua do país em que vivem, é muito complicado para as famílias, porque as crianças usam uma língua do país mais do que uma língua materna e pode ser difícil para comunicar entre os pais e os filhos. Creio que este é um dos problemas para imigrante, pois, na igreja, uns pais estrangeiros disseram-me isso."
es057CAETD_2,A2,"adormeceu com o cigarro na mão. Quando ele abriu a mão, o cigarro caiu em cima do colchão. Passaram trinta minutos e o quarto do senhor Silva ardeu completamente. O senhor Silva acordou e foi abrir a janela e gritar 'Socorro! Preciso de ajuda! O meu quarto está a arder!'. Seguidamente, ele e os vizinhos chamaram os bombeiros e apagaram o fogo. Tudo ficou tranquilo, mas o senhor Silva perdeu o quarto.

O importante é que ele não ficou ferido."
zh114CASTF,C1,"Vantagens e desvantagens do turismo

Graças à chegada da época da informação, as pessoas estão cada vez mais curiosas sobre o estrangeiro, as culturas exóticas, ou seja, tudo aquilo que não conhecem. Deste modo, prosperou a indústria do turismo.

O que é que o turismo tem trazido à nossa vida? É evidente que o turismo nos traz mais opções para passarmos as férias. Visto que as pessoas, hoje em dia, ganham mais, têm mais vontade de gastar uma parte do rendimento para viajar. Através das viagens, nós obtemos mais conhecimentos, sabemos mais das culturas diferentes, encontramos outros viajantes e fazemos amigos. Agora, já não é estranho que uma criança de 6 anos vinda da Europa consiga contar algumas histórias da China como se ela (ela) tivesse visitado o país. Outro exemplo é a amizade entre eu e dois amigos de Taiwan que conheci em Paris. Fomos juntos ao parque da Disneyland e agora, a minha viagem a Taiwan, se calhar no próximo ano, vai ser mais cómoda e agradável.

O turismo não beneficia só a nossa vida, mas também traz lucros para os lugares onde ficam os pontos de interesse as atrações turísticas. Na China, muitas aldeias remotas tornaram-se ricas devido ao património que ali existe. A indústria do turismo também estimula alguns outros setores como os transportes, a indústria alimentar, a indústria de serviços, entre outros. Inquestionavelmente, o turismo já tem um papel vital na sociedade moderna.

Contudo, todas as coisas têm dois lados. Apesar das vantagens do turismo, não se pode negar que essa indústria também nos traz consequências horríveis.

Como já referi anteriormente, há cada vez mais pessoas que optam por fazer viagens para passar as férias, o que fez o turismo transformar-se em turismo de massa. Podemos ver montes de visitantes na Praça de Tiananmen em Pequim e, ao mesmo tempo, as filas para entrar no Museu do Louvre são longuíssimas. Os pontos de interesse as atrações turísticas estão superlotados, sobretudo nos tempos de férias. Em alguns sítios, um visitante não consegue ver nada exceto os outros visitantes. Não é um exagero. Além disso, não posso deixar de referir a destruição da natureza. Embora os operadores de turismo ganhem muito, isso ainda não lhes basta. Estão sempre a procurar mais lugares ainda não desenvolvidos. É muito miserável que um sítio tranquilo e natural esteja cheio de barulhos dos automóveis e das pessoas. A destruição biológica pode afetar o equilíbrio da natureza, de que nós seres humanos dependemos. Se não deixarmos de fazer essas coisas horrível, vamos pagar pelo que fizemos, fizermos mais cedo ou mais tarde.

Em suma, o turismo tem vantagens e também desvantagens. Na minha opinião, o turismo deve existir com uma vocação nobre, sem destruir as nossas férias nem a natureza. É muito importante fazer o equilíbrio entre o lucro e a preservação da nossa terra."
